[06-08 13:35:54]...GameRunTime = 1		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0
[06-08 13:36:24]...GameRunTime = 0		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0
[06-08 13:37:46]...GameRunTime = 0		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0
[06-08 13:38:16]...GameRunTime = 1		MgrUnitRunTime = 1	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0
[06-08 13:38:46]...GameRunTime = 0		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0
[06-08 13:39:16]...GameRunTime = 0		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0
[06-08 13:39:46]...GameRunTime = 0		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0
[06-08 13:40:16]...GameRunTime = 0		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0
[06-08 13:40:46]...GameRunTime = 0		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0
[06-08 13:41:16]...GameRunTime = 0		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0
[06-12 06:43:01]!!!GameRunTime = 335		MgrUnitRunTime = 99	ItemRunTime = 0	MapMgrRunTime = 235	DataStatisticTime = 0	SkillMgrRunTime = 0
[06-12 06:43:31]...GameRunTime = 30		MgrUnitRunTime = 30	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0
[06-12 06:44:01]...GameRunTime = 0		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0
[06-12 06:44:31]...GameRunTime = 0		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0
[06-12 06:45:01]...GameRunTime = 0		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0
[06-12 06:45:31]...GameRunTime = 0		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0
[06-12 06:46:01]...GameRunTime = 0		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0
[06-12 06:46:31]...GameRunTime = 0		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0
[06-12 06:47:01]...GameRunTime = 0		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0
[06-12 06:47:31]...GameRunTime = 0		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0
[06-12 06:47:33]!!!GameRunTime = 152		MgrUnitRunTime = 34	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0
[06-12 06:48:03]...GameRunTime = 0		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0
[06-12 06:48:33]...GameRunTime = 0		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0
[06-12 06:49:03]...GameRunTime = 0		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0
[06-12 06:49:33]...GameRunTime = 0		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0
[06-12 06:50:03]...GameRunTime = 0		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0
[06-12 06:50:33]...GameRunTime = 0		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0
[06-12 06:51:03]...GameRunTime = 0		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0
[06-12 06:51:33]...GameRunTime = 0		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0
[06-12 06:52:03]...GameRunTime = 0		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0
[06-12 06:52:33]...GameRunTime = 0		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0
[06-12 06:53:03]...GameRunTime = 0		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0
[06-12 06:53:33]...GameRunTime = 0		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0
[06-12 06:54:03]...GameRunTime = 0		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0
[06-12 06:54:33]...GameRunTime = 2		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0
[06-12 06:55:03]...GameRunTime = 0		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0
[06-12 06:55:33]...GameRunTime = 0		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0
[06-12 06:56:03]...GameRunTime = 0		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0
[06-12 06:56:33]...GameRunTime = 0		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0
[06-12 06:57:03]...GameRunTime = 0		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0
[06-12 06:57:33]...GameRunTime = 0		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0
[06-12 06:58:03]...GameRunTime = 0		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0
[06-12 06:58:33]...GameRunTime = 0		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0
[06-12 06:59:03]...GameRunTime = 0		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0
[06-12 06:59:33]...GameRunTime = 0		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0
[06-12 07:00:03]...GameRunTime = 0		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0
[06-12 07:00:33]...GameRunTime = 0		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0
[06-12 07:01:03]...GameRunTime = 0		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0
[06-12 07:01:33]...GameRunTime = 0		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0
[06-12 07:02:04]...GameRunTime = 0		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0
[06-12 07:02:34]...GameRunTime = 0		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0
[06-12 07:03:03]!!!GameRunTime = 169		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 169	DataStatisticTime = 0	SkillMgrRunTime = 0
[06-12 07:03:33]...GameRunTime = 0		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0
[06-12 07:04:03]...GameRunTime = 0		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0
[06-12 07:04:33]...GameRunTime = 0		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0
[06-12 07:04:43]!!!GameRunTime = 155		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 154	DataStatisticTime = 0	SkillMgrRunTime = 0
[06-12 07:05:13]...GameRunTime = 0		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0
[06-12 07:05:43]...GameRunTime = 0		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0
[06-13 17:14:28]!!!GameRunTime = 285		MgrUnitRunTime = 284	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0	MapMaskSaveTime = 0
[06-13 17:14:32]!!!GameRunTime = 247		MgrUnitRunTime = 247	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0	MapMaskSaveTime = 0
[06-13 17:14:35]!!!GameRunTime = 102		MgrUnitRunTime = 102	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0	MapMaskSaveTime = 0
[06-13 17:14:39]!!!GameRunTime = 136		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0	MapMaskSaveTime = 0
[06-13 17:14:42]!!!GameRunTime = 516		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 515	DataStatisticTime = 0	SkillMgrRunTime = 0	MapMaskSaveTime = 0
[06-13 17:14:44]!!!GameRunTime = 364		MgrUnitRunTime = 364	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0	MapMaskSaveTime = 0
[06-13 17:14:46]!!!GameRunTime = 220		MgrUnitRunTime = 220	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0	MapMaskSaveTime = 0
[06-13 17:14:51]!!!GameRunTime = 135		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0	MapMaskSaveTime = 0
[06-13 17:14:52]!!!GameRunTime = 114		MgrUnitRunTime = 114	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0	MapMaskSaveTime = 0
[06-13 17:14:53]!!!GameRunTime = 110		MgrUnitRunTime = 110	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0	MapMaskSaveTime = 0
[06-13 17:15:01]!!!GameRunTime = 132		MgrUnitRunTime = 131	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0	MapMaskSaveTime = 0
[06-13 17:15:17]!!!GameRunTime = 149		MgrUnitRunTime = 149	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0	MapMaskSaveTime = 0
[06-13 17:15:21]!!!GameRunTime = 161		MgrUnitRunTime = 161	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0	MapMaskSaveTime = 0
[06-13 17:15:26]!!!GameRunTime = 150		MgrUnitRunTime = 150	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0	MapMaskSaveTime = 0
[06-13 17:15:31]!!!GameRunTime = 105		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0	MapMaskSaveTime = 0
[06-13 17:16:01]...GameRunTime = 1		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0	MapMaskSaveTime = 0
[06-13 17:16:19]!!!GameRunTime = 164		MgrUnitRunTime = 164	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0	MapMaskSaveTime = 0
[06-13 17:16:25]!!!GameRunTime = 127		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0	MapMaskSaveTime = 0
[06-13 17:16:55]...GameRunTime = 1		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0	MapMaskSaveTime = 0
[06-13 17:17:00]!!!GameRunTime = 1306		MgrUnitRunTime = 1306	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0	MapMaskSaveTime = 0
[06-13 17:17:10]!!!GameRunTime = 241		MgrUnitRunTime = 241	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0	MapMaskSaveTime = 0
[06-13 17:17:40]...GameRunTime = 0		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0	MapMaskSaveTime = 0
[06-13 17:18:10]...GameRunTime = 0		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0	MapMaskSaveTime = 0
[06-13 17:18:13]!!!GameRunTime = 149		MgrUnitRunTime = 149	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0	MapMaskSaveTime = 0
[06-13 17:18:25]!!!GameRunTime = 141		MgrUnitRunTime = 141	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0	MapMaskSaveTime = 0
[06-13 17:18:29]!!!GameRunTime = 154		MgrUnitRunTime = 154	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0	MapMaskSaveTime = 0
[06-13 17:18:59]...GameRunTime = 0		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0	MapMaskSaveTime = 0
[06-13 17:19:29]...GameRunTime = 0		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0	MapMaskSaveTime = 0
[06-13 17:19:59]...GameRunTime = 7		MgrUnitRunTime = 7	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0	MapMaskSaveTime = 0
[06-13 17:20:29]...GameRunTime = 1		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0	MapMaskSaveTime = 0
[06-13 17:20:59]...GameRunTime = 1		MgrUnitRunTime = 1	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0	MapMaskSaveTime = 0
[06-13 17:21:29]...GameRunTime = 0		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0	MapMaskSaveTime = 0
[06-13 17:21:59]...GameRunTime = 0		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0	MapMaskSaveTime = 0
[06-13 17:22:30]...GameRunTime = 0		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0	MapMaskSaveTime = 0
[06-13 17:23:00]...GameRunTime = 0		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0	MapMaskSaveTime = 0
[06-13 17:23:30]...GameRunTime = 1		MgrUnitRunTime = 1	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0	MapMaskSaveTime = 0
[06-13 17:24:00]...GameRunTime = 0		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0	MapMaskSaveTime = 0
[06-13 17:24:30]...GameRunTime = 0		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0	MapMaskSaveTime = 0
[06-13 17:25:00]...GameRunTime = 1		MgrUnitRunTime = 1	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0	MapMaskSaveTime = 0
[06-13 17:25:30]...GameRunTime = 0		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0	MapMaskSaveTime = 0
[06-13 17:26:00]...GameRunTime = 0		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0	MapMaskSaveTime = 0
[06-13 17:26:30]...GameRunTime = 0		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0	MapMaskSaveTime = 0
[06-13 17:27:00]...GameRunTime = 1		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0	MapMaskSaveTime = 0
[06-13 17:27:30]...GameRunTime = 1		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0	MapMaskSaveTime = 0
[06-13 17:28:00]...GameRunTime = 1		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0	MapMaskSaveTime = 0
[06-13 17:28:30]...GameRunTime = 0		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0	MapMaskSaveTime = 0
[06-13 17:29:00]...GameRunTime = 0		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0	MapMaskSaveTime = 0
[06-13 17:29:30]...GameRunTime = 1		MgrUnitRunTime = 0	ItemRunTime = 0	MapMgrRunTime = 0	DataStatisticTime = 0	SkillMgrRunTime = 0	MapMaskSaveTime = 0
