// [Gemini.Decompiler(v = 2.0, t = Gemini.Decompiler.Datasets.ItemRefineInfo98, s = 152, n = 342)]
107	Õ½¶·Ö®ÕÈ	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
108	ºìÁ«·¨ÕÈ	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
109	ÈçÒâ±¦ÕÈ	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
110	²¹ÌìÖ®ÕÈ	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
111	½µÄ§èÆ	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
112	ÊÔÁ¶Ö®èÆ	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
113	ÁúÈª	25	25	0	25	25	0	25	0	25	0	0	25	0	0	1	1	1	1
114	ÓÎÁú	25	25	0	25	25	0	25	0	25	0	0	25	0	0	1	1	1	1
115	ÁÑÑÒ	66	66	0	66	66	0	66	0	66	0	0	66	0	0	1	1	1	0
116	¾ÞãÚ	66	66	0	66	66	0	66	0	66	0	0	66	0	0	1	1	1	0
150	Óã³¦	29	29	0	29	29	0	29	0	29	0	0	29	0	0	1	1	1	1
151	¶Ï»ê	29	29	0	29	29	0	29	0	29	0	0	29	0	0	1	1	1	1
771	ÖäÎÆÖØ½£	66	66	0	66	66	0	66	0	66	0	0	66	0	0	1	1	1	0
772	»ÃÁéÖ®ÅØÏø	66	66	0	66	66	0	66	0	66	0	0	66	0	0	1	1	1	0
773	ÃÔÖ®²Ã¾ö	66	66	0	66	66	0	66	0	66	0	0	66	0	0	1	1	1	0
774	ÖäÎÆ´Ì½£	25	25	0	25	25	0	25	0	25	0	0	25	0	0	1	1	1	1
775	»ÃÁéÖ®Îè	25	25	0	25	25	0	25	0	25	0	0	25	0	0	1	1	1	1
776	ÃÔÖ®ÀûÈÐ	25	25	0	25	25	0	25	0	25	0	0	25	0	0	1	1	1	1
782	×çÖäÖ®ÎÇ	34	34	0	34	34	0	34	0	34	0	0	34	0	0	1	1	1	1
783	»ÃÁéÖ®Å­ºð	34	34	0	34	34	0	34	0	34	0	0	34	0	0	1	1	1	1
784	ÃÔÖ®³¤Ç¹	34	34	0	34	34	0	34	0	34	0	0	34	0	0	1	1	1	1
786	ÖäÊõÖ®ÕÈ	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
787	»ÃÁéÖ®¾«Éñ·¨ÕÈ	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
788	ÃÔ·¨Ö®ÕÈ	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
793	ÖäÎÄ·¨ÕÈ	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
794	»Ã»¯Ö®ÕÈ	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
795	ÃÔÖä·¨ÕÈ	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
800	×çÖäÖ®´Ì	29	29	0	29	29	0	29	0	29	0	0	29	0	0	1	1	1	1
801	»ÃÁéÖ®ÑÀ	29	29	0	29	29	0	29	0	29	0	0	29	0	0	1	1	1	1
802	ÃÔ»ÃÖ®´Ì	29	29	0	29	29	0	29	0	29	0	0	29	0	0	1	1	1	1
1372	ò¯³Ï½£	66	66	0	66	66	0	66	0	66	0	0	66	0	0	1	1	1	0
1373	Æï±øÅå½£	66	66	0	66	66	0	66	0	66	0	0	66	0	0	1	1	1	0
1374	²ÔÁú½£	66	66	0	66	66	0	66	0	66	0	0	66	0	0	1	1	1	0
1376	òùòðÍõ	66	66	0	66	66	0	66	0	66	0	0	66	0	0	1	1	1	0
1377	Á¿²úÕ½Ê¿½£	66	66	0	66	66	0	66	0	66	0	0	66	0	0	1	1	1	0
1378	»ðÁú½£	66	66	0	66	66	0	66	0	66	0	0	66	0	0	1	1	1	0
1381	Ê¥Õß½£	66	66	0	66	66	0	66	0	66	0	0	66	0	0	1	1	1	0
1382	ÍËµÐ½£	66	66	0	66	66	0	66	0	66	0	0	66	0	0	1	1	1	0
1383	Áú»ê½£	66	66	0	66	66	0	66	0	66	0	0	66	0	0	1	1	1	0
1385	ËÀÉñÖ®Òí	66	66	0	66	66	0	66	0	66	0	0	66	0	0	1	1	1	0
1386	Ç¿»¯Õ½Ê¿½£	66	66	0	66	66	0	66	0	66	0	0	66	0	0	1	1	1	0
1387	¼±ËÙ½£	66	66	0	66	66	0	66	0	66	0	0	66	0	0	1	1	1	0
1391	±Ì¹â´ÌÈÐ	25	25	0	25	25	0	25	0	25	0	0	25	0	0	1	1	1	1
1392	¸ÖÖÆÅå½£	25	25	0	25	25	0	25	0	25	0	0	25	0	0	1	1	1	1
1393	ÁúÃù½£	25	25	0	25	25	0	25	0	25	0	0	25	0	0	1	1	1	1
1394	ÀèÃ÷½£	25	25	0	25	25	0	25	0	25	0	0	25	0	0	1	1	1	1
1398	Òì×å½£	25	25	0	25	25	0	25	0	25	0	0	25	0	0	1	1	1	1
1399	çúçê½£	25	25	0	25	25	0	25	0	25	0	0	25	0	0	1	1	1	1
1408	ÐäÕäÊÖÇ¹	34	34	0	34	34	0	34	0	34	0	0	34	0	0	1	1	1	1
1409	Õ½¶·³¤Ç¹	34	34	0	34	34	0	34	0	34	0	0	34	0	0	1	1	1	1
1410	ÌìÉñÖ®·£	34	34	0	34	34	0	34	0	34	0	0	34	0	0	1	1	1	1
1411	ÁéÉßÖ®ÎÇ	34	34	0	34	34	0	34	0	34	0	0	34	0	0	1	1	1	1
1412	¹âËÙÀ×µç	34	34	0	34	34	0	34	0	34	0	0	34	0	0	1	1	1	1
1413	ÒøÖÆÊÖÇ¹	34	34	0	34	34	0	34	0	34	0	0	34	0	0	1	1	1	1
1414	ÓÄÁé»ðÇ¹	34	34	0	34	34	0	34	0	34	0	0	34	0	0	1	1	1	1
1418	ÐÇ¹â´Ì	29	29	0	29	29	0	29	0	29	0	0	29	0	0	1	1	1	1
1419	É±ÉËÈÐ	29	29	0	29	29	0	29	0	29	0	0	29	0	0	1	1	1	1
1420	Áé»ê¶¾´Ì	29	29	0	29	29	0	29	0	29	0	0	29	0	0	1	1	1	1
1421	·ßÅ­Ö®ÑÀ	29	29	0	29	29	0	29	0	29	0	0	29	0	0	1	1	1	1
1425	Ê¯Ó¢Ø°Ê×	29	29	0	29	29	0	29	0	29	0	0	29	0	0	1	1	1	1
1426	Ø¬ÃÎØ°Ê×	29	29	0	29	29	0	29	0	29	0	0	29	0	0	1	1	1	1
1430	ÉñÊ¥È¨ÕÈ	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
1431	Ò°ÐÔÈ¨ÕÈ	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
1432	Åùö¨·¨ÕÈ	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
1433	ÇãÌýÉñÕÈ	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
1437	Ñ¹ÖÆÖ®ÕÈ	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
1438	Å­Ñ×·¨ÕÈ	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
1439	ÉñÇ´Ö®ÕÈ	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
1440	ÐãÃÀÖ®ÕÈ	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
1441	¸ÇÑÅÉñÕÈ	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
1442	ÌìÊ¹Ö®Àá	25	25	0	25	25	0	25	0	25	0	0	25	0	0	1	1	1	1
1446	ÉÁË¸´Ì	29	29	0	29	29	0	29	0	29	0	0	29	0	0	1	1	1	1
1447	º£µÁØ°Ê×	29	29	0	29	29	0	29	0	29	0	0	29	0	0	1	1	1	1
1448	¾ýÍõØ°Ê×	29	29	0	29	29	0	29	0	29	0	0	29	0	0	1	1	1	1
1449	ÕæÎäØ°Ê×	29	29	0	29	29	0	29	0	29	0	0	29	0	0	1	1	1	1
1460	±¦Ê¯Ø°Ê×	29	29	0	29	29	0	29	0	29	0	0	29	0	0	1	1	1	1
1461	×çÖäØ°Ê×	29	29	0	29	29	0	29	0	29	0	0	29	0	0	1	1	1	1
1465	¹â»ªÈ¨ÕÈ	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
1466	»îÁ¦È¨ÕÈ	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
1467	Ê¥Õß·¨ÕÈ	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
1468	Éñ¹ÙÖ®ÕÈ	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
1472	Å¬Á¦Ö®ÕÈ	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
1473	ÁÒ»ð·¨ÕÈ	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
1474	ÇçÌìÖ®ÕÈ	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
1475	Í¨ÁéÖ®ÕÈ	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
1476	Êø¸¿Ö®ÕÈ	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
1477	±¯°§Ö®ÑÛ	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
1506	±ùÉñÖ®½£	25	25	0	25	25	0	25	0	25	0	0	25	0	0	1	1	1	1
1507	±ùÉñÖ®ÖØ½£	66	66	0	66	66	0	66	0	66	0	0	66	0	0	1	1	1	0
1508	±ùÉñÖ®´Ì	29	29	0	29	29	0	29	0	29	0	0	29	0	0	1	1	1	1
1509	±ùÉñÖ®Ç¹	33	33	0	33	33	0	33	0	33	0	0	33	0	0	1	1	1	1
1510	±ùÉñÖ®ÕÈ	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
1511	°µºÚÖ®½£	25	25	0	25	25	0	25	0	25	0	0	25	0	0	1	1	1	1
1512	°µºÚÖ®ÖØ½£	66	66	0	66	66	0	66	0	66	0	0	66	0	0	1	1	1	0
1514	°µºÚÖ®Ç¹	33	33	0	33	33	0	33	0	33	0	0	33	0	0	1	1	1	1
1515	°µºÚÖ®ÕÈ	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
1892	ÎÛÄà·âÓ¡µÄÖäÎÆÖØ½£	66	66	0	66	66	0	66	0	66	0	0	66	0	0	1	1	1	0
1893	ÁÒÑæ·âÓ¡µÄ»ÃÁéÖ®ÅØÏø	66	66	0	66	66	0	66	0	66	0	0	66	0	0	1	1	1	0
1894	º®±ù·âÓ¡µÄÃÔÖ®²Ã¾ö	66	66	0	66	66	0	66	0	66	0	0	66	0	0	1	1	1	0
1895	ÎÛÄà·âÓ¡µÄÖäÎÆ´Ì½£	25	25	0	25	25	0	25	0	25	0	0	25	0	0	1	1	1	1
1896	ÁÒÑæ·âÓ¡µÄ»ÃÁéÖ®Îè	25	25	0	25	25	0	25	0	25	0	0	25	0	0	1	1	1	1
1897	º®±ù·âÓ¡µÄÃÔÖ®ÀûÈÐ	25	25	0	25	25	0	25	0	25	0	0	25	0	0	1	1	1	1
1903	ÎÛÄà·âÓ¡µÄ×çÖäÖ®ÎÇ	34	34	0	34	34	0	34	0	34	0	0	34	0	0	1	1	1	1
1904	ÁÒÑæ·âÓ¡µÄ»ÃÁéÖ®Å­ºð	34	34	0	34	34	0	34	0	34	0	0	34	0	0	1	1	1	1
1905	º®±ù·âÓ¡µÄÃÔÖ®³¤Ç¹	34	34	0	34	34	0	34	0	34	0	0	34	0	0	1	1	1	1
1907	ÎÛÄà·âÓ¡µÄÖäÊõÖ®ÕÈ	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
1908	ÁÒÑæ·âÓ¡µÄ»ÃÁé¾«Éñ·¨ÕÈ	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
1909	º®±ù·âÓ¡µÄÃÔ·¨Ö®ÕÈ	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
1914	ÎÛÄà·âÓ¡µÄÖäÎÄ·¨ÕÈ	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
1915	ÁÒÑæ·âÓ¡µÄ»Ã»¯Ö®ÕÈ	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
1916	º®±ù·âÓ¡µÄÃÔÖä·¨ÕÈ	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
1921	ÎÛÄà·âÓ¡µÄ×çÖäÖ®´Ì	29	29	0	29	29	0	29	0	29	0	0	29	0	0	1	1	1	1
1922	ÁÒÑæ·âÓ¡µÄ»ÃÁéÖ®ÑÀ	29	29	0	29	29	0	29	0	29	0	0	29	0	0	1	1	1	1
1923	º®±ù·âÓ¡µÄÃÔ»ÃÖ®´Ì	29	29	0	29	29	0	29	0	29	0	0	29	0	0	1	1	1	1
2303	Ñý¾«Ö®Éß½£	25	25	0	25	25	0	25	0	25	0	0	25	0	0	1	1	1	1
2304	¾«¸Ö½£	25	25	0	25	25	0	25	0	25	0	0	25	0	0	1	1	1	1
2305	Ñý¾«Ö®Õ¶Áú½£	25	25	0	25	25	0	25	0	25	0	0	25	0	0	1	1	1	1
2306	Ê¥½£	25	25	0	25	25	0	25	0	25	0	0	25	0	0	1	1	1	1
2314	Ñý¾«Ö®Ê®×Ö½£	66	66	0	66	66	0	66	0	66	0	0	66	0	0	1	1	1	0
2315	ÆïÊ¿½£	66	66	0	66	66	0	66	0	66	0	0	66	0	0	1	1	1	0
2316	Ñý¾«Ö®Áú¹Ç½£	66	66	0	66	66	0	66	0	66	0	0	66	0	0	1	1	1	0
2317	À×ÈÐ	66	66	0	66	66	0	66	0	66	0	0	66	0	0	1	1	1	0
2318	ºÚòð½£	66	66	0	66	66	0	66	0	66	0	0	66	0	0	1	1	1	0
2319	Ñý¾«Ö®Õ½Ê¿½£	66	66	0	66	66	0	66	0	66	0	0	66	0	0	1	1	1	0
2320	³å·æ½£	66	66	0	66	66	0	66	0	66	0	0	66	0	0	1	1	1	0
2321	ÍäÈÐ½£	25	25	0	25	25	0	25	0	25	0	0	25	0	0	1	1	1	1
2322	Ñý¾«Ö®Ï®»÷½£	25	25	0	25	25	0	25	0	25	0	0	25	0	0	1	1	1	1
2331	ºÚ°µÊ¹Õß	25	25	0	25	25	0	25	0	25	0	0	25	0	0	1	1	1	1
2332	ºÚ°µÊ¹Õß	25	25	0	25	25	0	25	0	25	0	0	25	0	0	1	1	1	1
2333	¹þµÏË¹Ö®Àá	66	66	0	66	66	0	66	0	66	0	0	66	0	0	1	1	1	0
2334	¹þµÏË¹Ö®Àá	66	66	0	66	66	0	66	0	66	0	0	66	0	0	1	1	1	0
2335	ÐÞÂÞÖ®»ÚÎò	29	29	0	29	29	0	29	0	29	0	0	29	0	0	1	1	1	1
2336	ÐÞÂÞÖ®»ÚÎò	29	29	0	29	29	0	29	0	29	0	0	29	0	0	1	1	1	1
2337	µØÓü¿­ÐýÕß	34	34	0	34	34	0	34	0	34	0	0	34	0	0	1	1	1	1
2338	234234	34	34	0	34	34	0	34	0	34	0	0	34	0	0	1	1	1	1
2339	ËÀÉñÖ®ÎÇ	33	33	0	33	33	0	33	0	33	0	0	33	0	0	1	1	1	1
2340	ËÀÉñÖ®ÎÇ	33	33	0	33	33	0	33	0	33	0	0	33	0	0	1	1	1	1
2341	ÓÄÚ¤¸¯¹Ç	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
2342	ÓÄÚ¤¸¯¹Ç	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
2375	Ñý¾«Ö®ÔÂÑÀ´Ì	29	29	0	29	29	0	29	0	29	0	0	29	0	0	1	1	1	1
2376	ÀÇÑÀ´Ì	29	29	0	29	29	0	29	0	29	0	0	29	0	0	1	1	1	1
2377	ÁúÍõØ°Ê×	29	29	0	29	29	0	29	0	29	0	0	29	0	0	1	1	1	1
2378	º£Éñêª	29	29	0	29	29	0	29	0	29	0	0	29	0	0	1	1	1	1
2382	Ñý¾«Ö®Ë®¾§ÈÐ	29	29	0	29	29	0	29	0	29	0	0	29	0	0	1	1	1	1
2383	Ñý¾«Ö®ÊÈÑªÀûÈÐ	29	29	0	29	29	0	29	0	29	0	0	29	0	0	1	1	1	1
2399	Ñý¾«Ö®Æíµ»È¨ÕÈ	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
2400	Ñý¾«Ö®ÊÞÍ·È¨ÕÈ	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
2401	À×öª·¨ÕÈ	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
2402	ÉúÃüÖ®¹â	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
2406	Ñý¾«Ö®Õ½¶·Ö®ÕÈ	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
2407	Ñý¾«Ö®ºìÁ«·¨ÕÈ	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
3799	¼²·ç½£	25	25	0	25	25	0	25	0	25	0	0	25	0	0	1	1	1	1
3800	Î÷Ë¹Ö®´Ì	25	25	0	25	25	0	25	0	25	0	0	25	0	0	1	1	1	1
3801	÷è÷ë½£	25	25	0	25	25	0	25	0	25	0	0	25	0	0	1	1	1	1
3802	³ãÑ×Ö®½£	66	66	0	66	66	0	66	0	66	0	0	66	0	0	1	1	1	0
3803	¿¨Â¡Ö®ÅØÏø	66	66	0	66	66	0	66	0	66	0	0	66	0	0	1	1	1	0
3804	ÐþÎäÖØ½£	66	66	0	66	66	0	66	0	66	0	0	66	0	0	1	1	1	0
3806	ÁÒ»ðÊÖÇ¹	34	34	0	34	34	0	34	0	34	0	0	34	0	0	1	1	1	1
3807	µÏ¶ûÍßÄÈ³¤Ç¹	34	34	0	34	34	0	34	0	34	0	0	34	0	0	1	1	1	1
3808	°×»¢ÁÔÇ¹	34	34	0	34	34	0	34	0	34	0	0	34	0	0	1	1	1	1
3810	ÀäÔÂÖ®Ó¡	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
3811	ÓÈµÏ°²Ö®ÕÈ	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
3812	ÖìÈ¸·¨ÕÈ	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
3813	Ò«ÈÕÓ¡¼Ç	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
3814	Ï£ÍûÖ®ÕÈ	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
3815	ð½·ï·¨ÕÈ	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
3817	·ç±©Ö®ÈÐ	29	29	0	29	29	0	29	0	29	0	0	29	0	0	1	1	1	1
3818	¸¥Àû°²Ö®´Ì	29	29	0	29	29	0	29	0	29	0	0	29	0	0	1	1	1	1
3819	ÇàÁúÖ®ÈÐ	29	29	0	29	29	0	29	0	29	0	0	29	0	0	1	1	1	1
4197	¼«º®Ö®»ð	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
4198	Áé»êÔ´Èª	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
4199	È¼ÉÕÖ®±ù	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
4200	Áé»êÄý¾Û	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
4201	Ä§ÁúÖ®×¦	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
4202	Ê¥ÁúÖ®ÑÛ	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
4203	ÉñÖ®Ñ×	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
4204	ÉñÖ®Àá	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
4205	ÉñÖ®»ð	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
4206	ÉñÖ®Ç´	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
4207	ÉñÖ®ÑÛ	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
4208	ÉñÖ®Å­	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
4209	·ßÅ­ÅØÏø	66	66	0	66	66	0	66	0	66	0	0	66	0	0	1	1	1	0
4210	ÊÞ»ê	66	66	0	66	66	0	66	0	66	0	0	66	0	0	1	1	1	0
4211	ÐÇ¹â×ÏÃ¢	66	66	0	66	66	0	66	0	66	0	0	66	0	0	1	1	1	0
4212	»ðºÛ	25	25	0	25	25	0	25	0	25	0	0	25	0	0	1	1	1	1
4213	×·µç	25	25	0	25	25	0	25	0	25	0	0	25	0	0	1	1	1	1
4214	ÏìÎ²Éß	34	34	0	34	34	0	34	0	34	0	0	34	0	0	1	1	1	1
4215	ÉßÃùÇ¹	34	34	0	34	34	0	34	0	34	0	0	34	0	0	1	1	1	1
4216	ÎÞÓ°ÑÀ	29	29	0	29	29	0	29	0	29	0	0	29	0	0	1	1	1	1
4217	À×ÑÀ	29	29	0	29	29	0	29	0	29	0	0	29	0	0	1	1	1	1
4218	ÁÑ»êØ°Ê×	29	29	0	29	29	0	29	0	29	0	0	29	0	0	1	1	1	1
4274	·çÖ®½£1	25	25	0	25	25	0	25	0	25	0	0	25	0	0	1	1	1	1
4275	É½Çð¾Þ´¸1	66	66	0	66	66	0	66	0	66	0	0	66	0	0	1	1	1	0
4276	ÔÂÖ®ÈÐ1	29	29	0	29	29	0	29	0	29	0	0	29	0	0	1	1	1	1
4277	Î±¡¤¿ÕÆøÅÚ	34	34	0	34	34	0	34	0	34	0	0	34	0	0	1	1	1	1
4278	Ïîêðûòûé Ëüäîì Âîëøåáíûé Ëóê	6	15	1	16	35	1	34	1	33	1	1	1.4	1.5	1	1.6	2	2	1.7
4279	ÉñÆæ²¦ÀË¹Ä1	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
4280	ÉñÆæ²¦ÀË¹Ä1	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
4281	É½Çð¾Þ´¸1	66	66	0	66	66	0	66	0	66	0	0	66	0	0	1	1	1	0
4300	³Í·£Ö®ÕÈ	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
4301	ÖÇ»ÛÖ®ÕÈ	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
4302	´óµØÊØ»¤	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
4303	ÉñÖ®Ö¸Òý	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
4304	³Í·£Ö®ÕÈ	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
4305	ÖÇ»ÛÖ®ÕÈ	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
4306	´óµØÊØ»¤	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
4307	ÉñÖ®Ö¸Òý	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
5001	·çÖ®½£1	25	25	0	25	25	0	25	0	25	0	0	25	0	0	1	1	1	1
5002	À×Ö®½£1	25	25	0	25	25	0	25	0	25	0	0	25	0	0	1	1	1	1
5645	É½Çð¾Þ´¸1	2	8	0	11	22	0	21	0	20	0	0	23	0	0	0.6	1	1	0.7
5004	ÔÂÖ®ÈÐ1	29	29	0	29	29	0	29	0	29	0	0	29	0	0	1	1	1	1
5005	ÈøÀ­Î¬Ææ1	33	33	0	33	33	0	33	0	33	0	0	33	0	0	1	1	1	1
5006	ÉñÆæ²¦ÀË¹Ä1	18	18	0	18	18	0	18	0	18	0	0	18	0	0	1	1	1	1
5007	·çÖ®½£2	25	25	0	25	25	0	25	0	25	0	0	25	0	0	1	1	1	1
5008	À×Ö®½£2	25	25	0	25	25	0	25	0	25	0	0	25	0	0	1	1	1	1
5010	Êëèíîê ïîëóìåñÿöà 2	4	10	0	13	30	0	29	0	28	0	0	31	0	0	0,6	1	1	0,7
5011	ÈøÀ­Î¬Ææ2	33	33	0	33	33	0	33	0	33	0	0	33	0	0	1	1	1	1
